term,definition,POS,notes
расписывать,"to enter (numerical values, dates, or names)",v impf,accounting] 
расписываться,to sign (documents),v impf,
расписываться,to register one's marriage,v impf,colloquial] 
расписываться,"to admit openly, to acknowledge [в + prepositional]",v impf,colloquial] 
распить,to drink (usually alcohol) with someone else,v pf,colloquial] 
расплавить,"to melt (down), to found, to fuse",v pf,
расплавиться,to melt,vi pf,
расплавлять,"to melt (down), to found, to fuse",v impf,
расплавляться,to melt,vi impf,
расплакаться,to burst into tears,v pf,
распластать,to cut into layers,v pf,
распластать,to spread flat,vt pf,
распластаться,to lie flat,v pf,
распластывать,to cut into layers,v impf,
распластывать,to spread flat,vt impf,
распластываться,to lie flat,v impf,
расплата,"payment, pay",noun,
расплата,reckoning,noun,
расплата,payoff,noun,
расплата,penalty,noun,
расплата,satisfaction,noun,
расплата,atonement (reconciliation of God and mankind),noun,
расплатиться,"to pay off, to settle accounts with [с + intrumental]",v pf,
расплатиться,"to get even with, to take revenge on [с + intrumental]",v pf,
расплатиться,"to pay for, to receive punishment for [за + accusative]",v pf,
расплачиваться,"to pay off, to settle accounts with [с + intrumental]",v impf,
расплачиваться,"to get even with, to take revenge on [с + intrumental]",v impf,
расплачиваться,"to pay for, to receive punishment for [за + accusative]",v impf,
расплеваться,"to break off [with, esp. after a quarrel]",v pf,colloquial] 
расплеваться,"to be done [with], to see the back [of]",v pf,colloquial] 
расплескать,to spill (liquid) out,vt pf,
расплеснуть,to spill (liquid) out [once],vt pf,
расплести,"to untwine, to untwist, to unweave, to undo, to unbraid, to unplait",v pf,
расплетать,"to untwine, to untwist, to unweave, to undo, to unbraid, to unplait",v impf,
расплёскивать,to spill (liquid) out,vt impf,
расплываться,to run,v impf,
расплываться,"to be blurred, to become fuzzy",v impf,
расплываться,"to run to fat, to grow obese",v impf,colloquial] 
расплываться,to sail away (from one another),v impf,
расплываться,to spread,v impf,
расплывчатый,"blurred, indistinct, fuzzy",adj,
расплывчатый,"vague, indistinct",adj,
расплыться,to run,v pf,
расплыться,"to be blurred, to become fuzzy",v pf,
расплыться,"to run to fat, to grow obese",v pf,colloquial] 
расплыться,to sail away (from one another),v pf,
расплыться,to spread,v pf,
расплющивать,"to flatten, to crush",v impf,
расплющить,"to flatten, to crush",v pf,
распознавание,"recognition, discerning, discernment",noun,
распознавать,"to recognize, to discern",v impf,
распознать,"to recognize, to discern",v pf,
располагать,"to dispose, to have available",v impf,
располагать,"to place, to dispose, to arrange, to set",v impf,
располагать,"to gain, to win over",v impf,
располагать,"to dispose, to be favourable, to be conducive",v impf,
располагаться,"to settle oneself, to make oneself comfortable",v impf,
располагаться,"to camp, to set up a camp, to take up a position",v impf,
расползаться,to crawl away,v impf,
расползаться,"to spread, to run, to blur",v impf,
расползаться,"to spread, to sprawl",v impf,colloquial] 
расползаться,to tear (apart),v impf,colloquial] 
расползаться,"to run to fat, to grow obese",v impf,colloquial] 
расползтись,to crawl away,v pf,
расползтись,"to spread, to run, to blur",v pf,
расползтись,"to spread, to sprawl",v pf,colloquial] 
расползтись,to tear (apart),v pf,colloquial] 
расползтись,"to run to fat, to grow obese",v pf,colloquial] 
расположение,"placement, arrangement, placing",noun,
расположение,"situation, location, disposition",noun,
расположение,"favour, liking",noun,
расположение,"inclination (to, for); disposition (to, for), propensity",noun,
расположенный,"disposed (towards, to)",adj,
расположенный,inclined (to),adj,
расположить,"to place, to dispose, to arrange, to set",v pf,
расположить,"to gain, to win over",v pf,
расположить,"to dispose, to be favourable, to be conducive",v pf,
расположиться,"to settle oneself, to make oneself comfortable",v pf,
расположиться,"to camp, to set up a camp, to take up a position",v pf,
распороть,"to unstitch, to tear at the seams",v pf,
распороть,"to rip open (skin, a body part, etc.) with a sharp object",v pf,colloquial] 
распорядитель,"administrator, manager, steward (one who administers affairs)",noun,dated] 
распорядитель,"master of ceremonies, host",noun,
распорядиться,"to order, to make arrangements, to see to it (that)",v pf,
распорядиться,"to deal (with), to handle",v pf,
распорядок,"order, routine",noun,
распоряжаться,"to order, to make arrangements, to see (that)",v impf,
распоряжаться,"to deal (with), to handle",v impf,
распоряжаться,"to manage, to direct (+ instrumental)",v impf,imperfective only] 
распоряжение,"disposal, direction",noun,
распоряжение,"order, instruction, direction",noun,
расправа,"massacre, carnage",noun,
расправа,"(savage) punishment (of), harsh treatment (of), reprisals (against), violence",noun,
расправа,short work,noun,
расправить,to smooth out,v pf,
расправить,"to straighten, to stretch",v pf,
расправиться,"to beat violently, to punish",v pf,
расправиться,to get rid of (someone) by destroying them or rendering them harmless,v pf,
расправиться,"to deal with (something), to handle (something), to manage (something)",v pf,"figurative, colloquial] "
расправиться,to eat up (something) without leaving a trace,v pf,"figurative, colloquial] "
расправиться,"to get smoothed out, to even out",v pf,
расправиться,"to become straight, to straighten out",v pf,
расправлять,to smooth out,v impf,
расправлять,"to straighten, to stretch",v impf,
расправляться,"to beat violently, to punish",v impf,
расправляться,to get rid of (someone) by destroying them or rendering them harmless,v impf,
расправляться,"to deal with (something), to handle (something), to manage (something)",v impf,"figurative, colloquial] "
расправляться,to eat up (something) without leaving a trace,v impf,"figurative, colloquial] "
расправляться,"to get smoothed out, to even out",v impf,
расправляться,"to become straight, to straighten out",v impf,
распределение,distribution (act of distribution or being distributed),noun,
распределение,allocation (e.g. of resources),noun,
распределение,assignment (e.g. of young specialists by educational institutions),noun,
распределённый,distributed,adj,"technical, statistics] "
распределитель,distributor (various senses),noun,"animate, inanimate] "
распределитель,distribution center,noun,
распределительный,distribution,adj,relational] 
распределительный,distributive,adj,
распределить,"to distribute, to apportion, to allocate (to divide and distribute portions of a whole)",v pf,
распределиться,to spread,v pf,
распределять,"to distribute, to apportion, to allocate (to divide and distribute portions of a whole)",v impf,
распределяться,to spread,v impf,
распродавать,"to sell (everything to many people), to sell out",v impf,
распродажа,sale (sale of goods at reduced prices),noun,
распродать,"to sell (everything to many people), to sell out",v pf,
распростереть,"to stretch, to extend",v pf,
распростирать,"to stretch, to extend",v impf,
распространение,"spread, expansion",noun,
