term,definition,POS,notes
Signalweg,signalling pathway,m,physiology] 
Signatur,signature (chiefly on paintings),f,
signieren,to sign (put a signature),v,
signifikant,significant (having noticeable effect),adj,
Signumfunktion,signum function,f,mathematics] 
Sigrid,given name,prop,
Sigrist,sexton,m,Switzerland] 
Silage,silage,f,
Silan,silane,n,organic chemistry] 
Silbe,syllable,f,
silbenbildend,syllabic,adj,
Silbenkurzwort,syllabic abbreviation,n,morphology] 
Silbenschrift,syllabary,f,
Silbenstecher,writer,m,"dated, derogatory] "
Silbenstecher,quibbler,m,"dated, derogatory] "
Silbenstrich,A short vertical stroke through part of a staff to indicate a change of syllable in melismatic music,m,music] 
silbentragend,syllabic,adj,
Silbentrennung,syllabification,f,
Silber,"silver (chemical element, Ag)",n,
Silber,argent,n,heraldry] 
Silberacetylid,silver acetylide,n,inorganic compound] 
silberähnlich,silvery (resembling silver),adj,
Silberamalgam,silver amalgam,n,
Silberanteil,silver content,m,"mineralogy, chemistry] "
Silberantimonglanz,synonym of Miargyrit,m,mineral] 
Silberazid,silver azide,n,inorganic compound] 
Silberbarren,silver bullion (silver bars),m,
Silberbergbau,silver mining,m,
Silberbergbau,silver-mining industry,m,
Silberbergwerk,silver mine,n,
silberbeschichtet,silver-coated,adj,
Silberbeschichtung,silver coating,f,
Silberbesteck,silverware; silver cutlery,n,
Silberblech,"sheet silver, rolled silver",n,
Silberblick,small squint [strabismus],m,
Silberbromid,silver bromide,n,inorganic compound] 
Silberchalkogenid,silver chalcogenide,n,inorganic chemistry] 
Silberchlorid,silver chloride,n,inorganic compound] 
Silbercyanid,silver cyanide,n,inorganic compound] 
Silberdraht,silver wire,m,
silberempfindlich,sensitive to silver,adj,
Silbererz,silver ore,n,
Silberfaden,silver thread,m,
Silberfarbe,silver colour,f,
silberfarben,"silver-coloured, silvery",adj,
silberfarbig,silver (having a color/colour like silver),adj,
Silberfisch,different kinds of silver-coloured fish,m,archaic] 
Silberfisch,alternative form of Silberfischchen,m,fairly rare] 
Silberfischchen,"silverfish, slicker (insect)",n,
Silberfolie,"""silver foil"", that is, aluminium foil [so called because it is generally silver-coloured]",f,colloquial] 
Silberfolie,"silver foil, silver leaf: thin foil of silver",f,
Silberfulminat,silver fulminate,n,inorganic compound] 
Silbergabel,silver fork,f,
Silbergefäß,silver vessel,n,
Silbergeflecht,silver mesh,n,
Silbergehalt,silver content,m,"mineralogy, chemistry] "
Silbergeschirr,silver plate / dish,n,
Silberglanz,synonym of Argentit,m,mineral] 
Silberglanz,synonym of Akanthit,m,mineral] 
silberglänzend,"silvery, shiny",adj,
silbergrau,silver-grey,adj,
Silberhalogenid,silver halide,n,inorganic chemistry] 
silberhaltig,argentiferous (silver-bearing),adj,mineralogy] 
Silberhochzeit,silver wedding,f,
Silberhornerz,synonym of Chlorargyrit,m,mineral] 
silberig,silvery,adj,
Silberiodid,silver iodide,n,inorganic compound] 
Silberion,silver ion,n,
Silberkupferglanz,synonym of Stromeyerit,m,mineral] 
Silberlachs,"coho salmon, coho (Oncorhynchus kisutch)",m,
Silberlagerstätte,silver deposit,f,
Silberlegierung,silver alloy,f,
Silberling,silverling,m,
Silberlöffel,silver spoon,m,
Silberlot,silver solder,n,
Silbermedaille,silver medal,f,
Silbermesser,silver knife,n,
Silbermine,silver mine,f,
Silbermineral,silver mineral,n,mineralogy] 
Silbermöwe,The European herring gull [Larus argentatus],f,
Silbermünze,silver coin,f,
silbern,"silver (having a color/colour like silver), silvern",adj,
Silbernitrat,silver nitrate,n,inorganic compound] 
Silbernitratlösung,silver nitrate solution,f,
Silberoxid,silver oxide,n,inorganic compound] 
Silberpapier,"silver paper, that is, aluminium foil [so called because it is generally silver-coloured]",n,colloquial] 
Silberpapier,silver paper: very thin sheet of silver,n,
Silberpflege,care of silver (removal of black markings),f,
Silberplatte,silver platter,f,
Silberreiher,great egret (bird of the species Ardea alba),m,
Silbersalz,silver salt,n,inorganic chemistry] 
Silberschmuck,silver jewellery / ornament,m,
Silberschraube,silver screw,f,
Silberstandard,silver standard,m,economics] 
Silbersulfat,silver sulfate,n,inorganic compound] 
Silbersulfid,silver sulfide,n,inorganic compound] 
Silbersulfidbelag,silver sulfide coating (on cutlery etc),m,
Silbertal,Silbertal (municipality),prop} {n,
Silberverbindung,silver compound,f,inorganic chemistry] 
Silberwangen-Ameisenwürger,silvery-cheeked antshrike,m,
Silberware,silverware,f,
silberweiß,silver-white,adj,
silbisch,syllabic,adj,
silbrig,silvery,adj,
silbrig,"bright, shiny, shimmering",adj,
silbriger,comparative of silbrig,adj,
silbrigsten,superlative of silbrig,adj,
silbrigweiß,silvery-white,adj,
Silhouette,silhouette,f,
Silicat,silicate,n,inorganic chemistry] 
silicathaltig,silicate-containing,adj,"geology, mineralogy] "
silicatisch,siliceous,adj,
Silicid,silicide,n,inorganic chemistry] 
Silicium,alternative form of Silizium,n,
Siliciumcarbid,alternative form of Siliziumcarbid,n,inorganic compound] 
Siliciumdioxid,silicon dioxide,n,inorganic compound] 
Siliciumhalogenid,silicon halogenide,n,inorganic chemistry] 
siliciumhaltig,alternative form of siliziumhaltig,adj,
Siliciumlegierung,alternative form of Siliziumlegierung,f,
Siliciummonoxid,silicon monoxide,n,inorganic compound] 
Siliciumnitrid,silicon nitride,n,inorganic compound] 
Siliciumtetrachlorid,silicon tetrachloride,n,inorganic compound] 
Siliciumtetrafluorid,silicon tetrafluoride,n,inorganic compound] 
Siliciumwasserstoff,"silicon hydride, silane",n,inorganic chemistry] 
Silicon,silicone,n,organic chemistry] 
Silikat,silicate,n,inorganic chemistry] 
silikathaltig,silicate-containing,adj,"geology, mineralogy] "
silikatisch,siliceous,adj,
silikatreich,silicate-rich,adj,"mineralogy, geology] "
Silikon,silicone,n,organic chemistry] 
silikonisiert,siliconized,adj,
Silizium,silicon,n,
Siliziumcarbid,silicon carbide,n,inorganic compound] 
siliziumhaltig,silicon-containing,adj,
Siliziumlegierung,silicon alloy,f,
Siliziumsulfid,silicon sulfide,n,inorganic compound] 
Silke,"given name, a Low German and Frisian diminutive of Cäcilie ( = Cecilia)",prop,
Sillian,Sillian (municipality),prop} {n,
Sillimanit,sillimanite,m,mineral] 
Silo,silo,m} {n,
Silt,silt,m,geology] 
Silum,"A village in Triesenberg, Liechtenstein",prop} {n,
Silur,the Silurian,prop,
Silvaner,"Silvaner (A variety of white wine grape, grown primarily in Germany and Alsace.)",prop,
Silvaner,Silvaner (A white wine made from this grape),prop,
Silvester,New Year's Eve,n,
Silvester,given name,prop} {m,
Silvia,given name,prop,
Simbabwe,Zimbabwe,prop} {n,
simbabwisch,Zimbabwean,adj,
similär,similar,adj,obsolete] 
SIM-Karte,SIM card,f,mobile phones] 
Simmering,"11th district of Vienna, Austria,",prop,
Simon,Simon (biblical figure),prop} {m,
Simon,given name,prop} {m,
Simon,surname,prop} {m,
Simone,given name of French origin,prop,
Simonie,simony (act of buying and selling ecclesiastical offices and pardons),f,
simpel,simple,adj,
simpelsten,superlative of simpel,adj,
Simplex,"a simplex, a simple word without affixes, though in German it may have morphemes of inflection",m,linguistics] 
Simplex,a simplex (an analogue in any dimension of the triangle or tetrahedron),m,geometry] 
Sims,ledge (protruding part of a wall that functions as a shelf),m} {n,
Simsalabim,abracadabra,n,
Simse,"bulrush, any of several herbs of the genus Scirpus",f,
simsen,"to text message, to text, to SMS",v,
Simsen,the genus Scirpus,prop} {p,
Simson,Samson (Biblical figure),prop,
Simulation,simulation,f,
Simulator,simulator,m,
simulieren,to feign,v,
simulieren,to malinger,v,
simulieren,to simulate,v,
simuliert,past participle of simulieren,v,
simuliert,"feigned, bogus",adj,
simuliert,simulated,adj,
simultan,simultaneous (at the same time),adj,
Sina,given name,prop,
Sinabelkirchen,Sinabelkirchen (municipality),prop} {n,
Sindelfingen,A town near Stuttgart in Baden-Württemberg,prop} {n,
Sindhi,a language spoken in parts of India and Pakistan; Sindhi,n,
sinds,contraction of sind es,contraction,
Sinfonie,symphony,f,music] 
sinfonisch,symphonic,adj,music] 
Singapur,Singapur (island/and/city-state),prop} {n,
Singapurer,Singaporean; a person from Singapore or of Singaporean descent,m,
singapurisch,Singaporean,adj,
Singdrossel,"throstle, song thrush (Turdus philomelos)",f,
singen,to sing,v,
Singen,Singen (town),prop} {n,
Singer,singer,m,dated] 
Singhalese,Sinhalese (male or of unspecified sex) (member of a ethnic group in Sri Lanka),m,
Singhalesin,Sinhalese (female) (member of a ethnic group in Sri Lanka),f,
singhalesisch,relating to an ethnic group in Sri Lanka; Sinhalese,adj,
Singhalesisch,one of the languages spoken in Sri Lanka; Sinhalese,n,
Single,single (45rpm vinyl record),f,music] 
Single,"single (song from an album, released individually)",f,music] 
Single,single; singleton (someone who is not involved in a stable romantic relationship),m,
Single-Responsibility-Prinzip,synonym of Eine-Verantwortlichkeit-Prinzip,prop} {n,"programming, object-oriented] "
Singleton,singleton,n,software] 
Singleton,singleton pattern,n,"software, design] "
Singrün,periwinkle,n,
Singsang,"chant, singsong",m,
Singspiel,"singing game, musical comedy",n,
Singspiel,singspiel,n,
Singstimme,singing voice,f,music] 
Singular,singular,m,grammar] 
singulär,singular (of a matrix; having no inverse),adj,algebra] 
singulär,strange; peculiar,adj,
Singularetantum,singulare tantum (a noun that has no plural form),n,grammar] 
Singularität,singularity,f,
Singulärwertzerlegung,singular value decomposition,f,
Singulett,singlet (spectral line),n,physics] 
Singultus,singultus (hiccups),m,medicine] 
Singvogel,songbird,m,ornithology] 
sinister,sinister,adj,
sinistral,sinistral,adj,
sinken,to sink; to submerge; to set; to fall from the sky,vi,
sinken,to fall; to drop; to decline,vi,"figuratively, of prices, temperature, quantities, rates, etc.] "
sinkend,"subsiding, sinking",adj,
sinkend,decreasing,adj,
Sinn,sense,m,
Sinn,"meaning, sense (the objects or concept that a word or phrase denotes, or that which a sentence says)",m,
Sinn,"point, idea, tenor",m,
Sinn,"mind, consciousness",m,
Sinn,feeling,m,
Sinn,"sense, sensus, aesthesia",m,medicine] 
Sinnbild,"symbol, allegory",n,
Sinnbild,"emblem, ensign",n,
Sinnbild,"(tech, welding) symbol",n,
sinnbildhaft,"allegorical, emblematic, figurative, symbolic",adj,
sinnbildhaft,symbolically,adv,
sinnbildlich,"allegorical, emblematic, figurative, symbolic",adj,
sinnbildlich,symbolically,adv,
sinnen,"to think, to ponder, to cogitate",vt,elevated] 
sinnen,"to direct one's thoughts to something, to plan, to intend",vt,elevated] 
sinnentstellend,falsifying the sense (of something),adj,
sinnergebend,logical,adj,
Sinnesanregung,sensory stimulation,f,
Sinnesnerv,a sensory nerve,m,
Sinnesorgan,sense organ (an organic sensor),noun,
Sinnesreiz,sensory stimulus,m,biology] 
Sinnestäuschung,"hallucination, illusion",f,
Sinneswahrnehmung,a sensory perception,f,
Sinneswandel,the change of heart,m,
sinnfällig,meaningful,adj,
sinnfrei,"senseless, inane, absurd",adj,
Sinngedicht,epigram,n,
sinngemäß,mutatis mutandis,adj,
sinnhaft,meaningful,adj,
Sinnhaftigkeit,meaningfulness,f,
sinnieren,"to meditate, to muse",v,
sinniert,past participle of sinnieren,v,
sinnig,meaningful,adj,
sinnlich,"sensual, sensuous",adj,
sinnlich,sensory,adj,
sinnlos,"meaningless, pointless, senseless",adj,
sinnlos,"excessive, disproportionate",adj,
Sinnlosigkeit,senselessness,f,
sinnstiftend,meaningful,adj,
Sinnsuche,a search for meaning,f,
sinnverwandt,synonymous,adj,
sinnverwandt,meaningful,adj,
sinnvoll,meaningful,adj,
sinnvoll,sensible,adj,
sinnvollerweise,sensibly,adv,
Sinologie,"Chinese studies, sinology / Sinology",f,
sintemal,"(especially) since, (especially) because, forasmuch",conj,archaic] 
sintemalen,"(especially) since, (especially) because, forasmuch",conj,archaic] 
Sinter,sinter,m,"geology, metallurgy] "
sintern,to sinter,v,
Sintflut,Deluge,f,religion] 
Sintflut,deluge (heavy rain),f,figurative] 
Sintflut,"deluge (a great or overwhelming flood of anything, abstract or material)",f,figurative] 
sintflutartig,torrential,adj,
Sinus,sine,m,trigonometry] 
Sinusitis,sinusitis (inflammation),m,
Sipbachzell,Sipbachzell (municipality),prop} {n,
Siphon,trap (bend in a pipe that prevents the escape of gases),m} {n,plumbing] 
Siphon,siphon (bent pipe that makes use of hydrostatic pressure),m} {n,
Siphon,siphon; soda siphon,m} {n,
Sippe,tribe,f,
Sippe,family,f,colloquial] 
Sippschaft,synonym of Sippe,f,derogatory] 
Sirene,siren (noisemaker),f,
Sirene,siren (mythology),f,
Sirene,sirenian,f,uncommon] 
Sirene,Sirene 1009 (asteroid),prop} {f,
Sirius,Sirius,prop} {m,star] 
siriusfern,Very distant,adj,
Sirup,"syrup; viscous, sweet (sugary) liquid or semiliquid",m,
Sirup,"viscous, sweet medicine",m,
Sissi,"given name, diminutive of Elisabeth",prop,
Sistrans,Sistrans (municipality),prop} {n,
Sisyphus,Sisyphus,prop} {m,
Sisyphusarbeit,"Sisyphean labor, Sisyphean task",f,
Sitar,sitar (Asian musical instrument),f,musical instruments] 
Sitka-Fichte,Sitka spruce (any tree of the species Picea sitchensis),f,
Sitte,"normative standard of society, mos, custom, decency",f,
Sittenbild,"sketch of manners and customs, portrait of manners and morals",n,
Sittenbild,"genre drawing, genre picture, genre painting",n,art] 
Sittenpolizei,vice squad,f,law enforcement] 
Sittenstrolch,someone who regularly shows lewd behaviour,m,
sittenwidrig,"immoral, inappropriate",adj,
Sittersdorf,Sittersdorf (municipality),prop} {n,
Sittich,parakeet (various species of small parrots),m,
sittlich,moral,adj,
Sittlichkeit,"The Hegelian concept of ""ethical life"" or ""ethical order""",f,philosophy] 
sittsam,"demure, decent",adj,
sittsam,prudish,adj,
Situation,"situation, circumstances",f,
Situation,"setting (background, atmosphere)",f,
Situationismus,situationism,m,
situativ,situational,adj,
situiert,situated,adj,
situiert,"wealthy, prosperous",adj,
Sitz,seat,m,
Sitz,domicile,m,"of an institution, company, organization, etc.] "
Sitzbein,ischium,n,skeleton] 
Sitzbezug,seat cover,m,
sitzen,to sit; to perch,vi,
sitzen,to stay (in one place); to remain; to be (in a particular place or state),vi,
sitzen,to fit,vi,of clothing] 
sitzen,to be,vi,"in certain constructions, e.g. with voller] "
sitzen,to do time; to spend time in jail,vi,colloquial] 
sitzen,to hit home; to have a significant effect,vi,"colloquial, of a strike, a comment, etc.] "
sitzen,to sit down,vi,Swiss] 
sitzenbleiben,"to stay down, be held back (to repeat a school year, not having been moved up a class/grade)",v,colloquial] 
sitzenbleiben,[dated] to be left on the shelf (to remain unmarried as a woman),v,colloquial] 
sitzenbleiben,"to be left with, to be sitting on (to find no customer for something)",v,colloquial] 
sitzenbleiben,"to be tarnished by, to be a black mark against somebody′s name",v,
sitzenbleiben,"[of dough] to not prove, to not rise (to not become aerated by the action of yeast)",v,regional] 
sitzend,"sitting, seated",adj,
sitzend,sedentary,adj,
Sitzfleisch,buttocks,n,colloquial] 
Sitzfleisch,"ability to sit still, Sitzfleisch",n,"colloquial, by extension] "
Sitzgelegenheit,"seat; (plural) seating, seating accommodation",f,
Sitzkrieg,sitzkrieg,m,
Sitzmann,surname,prop,
Sitzplatz,seat,m,
Sitzredakteur,editor responsible for taking the fall for someone else if a publication violated censorship laws,m,historical] 
Sitzreihe,generally: row of seats,f,
Sitzreihe,in a theatre: tier,f,
Sitzriese,"A person who appears much taller when they are sitting than when they stand, e.g. because of their being long-waisted or their individual sitting posture",m,
Sitzung,meeting,f,
Sitzung,session,f,
Sitzung,assembly,f,
Sitzung,sitting,f,
Sitzzwerg,"A person who appears much shorter when they are sitting than when they stand, e.g. because of their being short-waisted or their individual sitting posture",m,
